event_id,match_id,end_number,shot_number,team_code,player_id,player_name,shot_type,turn,accuracy,house_orientation,team1_stones_in_play,team2_stones_in_play,team1_stone1_x,team1_stone1_y,team1_stone1_dist,team1_stone1_angle,team1_stone1_id,team1_stone1_prev_x,team1_stone1_prev_y,team1_stone2_x,team1_stone2_y,team1_stone2_dist,team1_stone2_angle,team1_stone2_id,team1_stone2_prev_x,team1_stone2_prev_y,team1_stone3_x,team1_stone3_y,team1_stone3_dist,team1_stone3_angle,team1_stone3_id,team1_stone3_prev_x,team1_stone3_prev_y,team1_stone4_x,team1_stone4_y,team1_stone4_dist,team1_stone4_angle,team1_stone4_id,team1_stone4_prev_x,team1_stone4_prev_y,team1_stone5_x,team1_stone5_y,team1_stone5_dist,team1_stone5_angle,team1_stone5_id,team1_stone5_prev_x,team1_stone5_prev_y,team1_stone6_x,team1_stone6_y,team1_stone6_dist,team1_stone6_angle,team1_stone6_id,team1_stone6_prev_x,team1_stone6_prev_y,team1_stone7_x,team1_stone7_y,team1_stone7_dist,team1_stone7_angle,team1_stone7_id,team1_stone7_prev_x,team1_stone7_prev_y,team1_stone8_x,team1_stone8_y,team1_stone8_dist,team1_stone8_angle,team1_stone8_id,team1_stone8_prev_x,team1_stone8_prev_y,team2_stone1_x,team2_stone1_y,team2_stone1_dist,team2_stone1_angle,team2_stone1_id,team2_stone1_prev_x,team2_stone1_prev_y,team2_stone2_x,team2_stone2_y,team2_stone2_dist,team2_stone2_angle,team2_stone2_id,team2_stone2_prev_x,team2_stone2_prev_y,team2_stone3_x,team2_stone3_y,team2_stone3_dist,team2_stone3_angle,team2_stone3_id,team2_stone3_prev_x,team2_stone3_prev_y,team2_stone4_x,team2_stone4_y,team2_stone4_dist,team2_stone4_angle,team2_stone4_id,team2_stone4_prev_x,team2_stone4_prev_y,team2_stone5_x,team2_stone5_y,team2_stone5_dist,team2_stone5_angle,team2_stone5_id,team2_stone5_prev_x,team2_stone5_prev_y,team2_stone6_x,team2_stone6_y,team2_stone6_dist,team2_stone6_angle,team2_stone6_id,team2_stone6_prev_x,team2_stone6_prev_y,team2_stone7_x,team2_stone7_y,team2_stone7_dist,team2_stone7_angle,team2_stone7_id,team2_stone7_prev_x,team2_stone7_prev_y,team2_stone8_x,team2_stone8_y,team2_stone8_dist,team2_stone8_angle,team2_stone8_id,team2_stone8_prev_x,team2_stone8_prev_y
1,97,5,8,CZE,64,JURIK M,Hit and Roll,Counter-clockwise,75,bottom,4,2,0.786,0.536,0.951,34.3,4,0.795,0.536,0.763,2.254,2.38,71.3,2,0.772,2.254,0.439,1.659,1.716,75.2,6,0.442,1.66,-0.009,0.357,0.357,91.4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,3.449,3.451,92.0,9,-0.115,3.448,-0.963,0.377,1.034,158.6,8,-0.957,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,5,9,USA,85,VIOLETTE L,Hit and Roll,Counter-clockwise,75,bottom,3,3,0.795,0.536,0.958,34.0,4,0.786,0.536,0.772,2.254,2.383,71.1,2,0.763,2.254,0.442,1.66,1.718,75.1,6,0.439,1.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.544,0.545,88.8,11,,,-0.115,3.448,3.45,91.9,9,-0.121,3.449,-0.957,0.377,1.029,158.5,8,-0.963,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,5,10,CZE,66,CERNOVSKY M,Hit and Roll,Counter-clockwise,0,bottom,4,3,-1.054,-0.469,1.154,-156.0,12,,,0.786,0.536,0.951,34.3,4,0.795,0.536,0.763,2.254,2.38,71.3,2,0.772,2.254,0.466,1.661,1.725,74.3,6,0.442,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,-0.285,0.429,-41.8,13,,,-0.121,3.449,3.451,92.0,9,-0.115,3.448,-0.963,0.377,1.034,158.6,8,-0.957,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,5,11,USA,85,VIOLETTE L,Draw,Clockwise,75,bottom,4,4,-1.063,-0.469,1.162,-156.2,12,-1.054,-0.469,0.786,0.536,0.951,34.3,4,0.786,0.536,0.763,2.254,2.38,71.3,2,0.763,2.254,0.469,1.66,1.725,74.2,6,0.466,1.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313,-0.286,0.423,-42.4,13,0.32,-0.285,-0.019,0.687,0.688,91.6,14,,,-0.124,3.448,3.451,92.1,9,-0.121,3.449,-0.966,0.377,1.037,158.7,8,-0.963,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,5,12,CZE,66,CERNOVSKY M,Promotion Take-out,Counter-clockwise,100,bottom,4,3,-1.054,-0.46,1.15,-156.4,12,-1.063,-0.469,0.786,0.544,0.956,34.7,4,0.786,0.536,0.763,2.263,2.389,71.4,2,0.763,2.254,0.036,0.844,0.845,87.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,-0.277,0.423,-40.9,13,0.313,-0.286,-0.121,3.458,3.46,92.0,9,-0.124,3.448,-0.963,0.386,1.037,158.2,8,-0.966,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,5,13,USA,86,CASPER D,Double Take-out,Counter-clockwise,0,bottom,4,3,-1.063,-0.46,1.158,-156.6,12,-1.054,-0.46,0.786,0.545,0.956,34.7,4,0.786,0.544,0.763,2.272,2.397,71.4,2,0.763,2.263,-0.022,0.836,0.836,91.5,15,0.036,0.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.303,0.585,-31.3,16,,,-0.124,3.464,3.467,92.0,9,-0.121,3.458,-0.966,0.393,1.043,157.9,8,-0.963,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,5,14,CZE,68,KLIMA L,Take-out,Clockwise,100,bottom,5,2,-1.054,-0.469,1.154,-156.0,12,-1.063,-0.46,0.491,-0.134,0.509,-15.3,17,,,0.786,0.536,0.951,34.3,4,0.786,0.545,0.763,2.263,2.388,71.4,2,0.763,2.272,-0.022,0.822,0.822,91.6,15,-0.022,0.836,,,,,,,,,,,,,,,,,,,,,,-0.121,3.456,3.458,92.0,9,-0.124,3.464,-0.963,0.384,1.036,158.3,8,-0.966,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,5,15,USA,86,CASPER D,Hit and Roll,Clockwise,75,bottom,4,3,-1.063,-0.469,1.161,-156.2,12,-1.054,-0.469,0.786,0.536,0.951,34.3,4,0.786,0.536,0.763,2.263,2.388,71.4,2,0.763,2.263,-0.03,0.822,0.822,92.1,15,-0.022,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,-0.156,0.184,-58.1,18,,,-0.124,3.456,3.458,92.1,9,-0.121,3.456,-0.966,0.384,1.039,158.3,8,-0.963,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,5,16,CZE,68,KLIMA L,Take-out,Counter-clockwise,100,bottom,5,2,-1.054,-0.469,1.154,-156.0,12,-1.063,-0.469,0.277,-0.098,0.294,-19.5,19,,,0.786,0.536,0.951,34.3,4,0.786,0.536,0.763,2.263,2.388,71.4,2,0.763,2.263,-0.022,0.822,0.822,91.6,15,-0.03,0.822,,,,,,,,,,,,,,,,,,,,,,-0.121,3.456,3.458,92.0,9,-0.124,3.456,-0.963,0.384,1.036,158.3,8,-0.966,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,1,CZE,62,KLIPA L,Draw,Counter-clockwise,75,top,1,0,-0.122,-0.14,0.186,-131.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,2,USA,83,OLDENBURG A,Front,Counter-clockwise,100,top,1,1,-0.125,-0.14,0.188,-131.7,1,-0.122,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.665,1.447,1.592,114.7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,3,CZE,62,KLIPA L,Draw,Counter-clockwise,100,top,2,1,-0.122,-0.14,0.186,-131.0,1,-0.125,-0.14,-0.081,0.54,0.546,98.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.625,1.447,1.576,113.4,2,-0.665,1.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,4,USA,83,OLDENBURG A,Draw,Counter-clockwise,100,top,2,2,-0.125,-0.14,0.188,-131.7,1,-0.122,-0.14,-0.089,0.54,0.547,99.3,3,-0.081,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.625,1.447,1.576,113.4,2,-0.625,1.447,-0.714,0.478,0.859,146.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,5,CZE,64,JURIK M,Guard,Counter-clockwise,100,top,3,2,-0.131,-0.14,0.192,-133.0,1,-0.125,-0.14,-0.016,1.722,1.722,90.5,5,,,-0.089,0.54,0.548,99.4,3,-0.089,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.634,1.447,1.579,113.7,2,-0.625,1.447,-0.716,0.478,0.861,146.3,4,-0.714,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,6,USA,84,RICHARDSON B,Double Take-out,Counter-clockwise,50,top,2,3,-0.125,-0.14,0.188,-131.7,1,-0.131,-0.14,-0.089,0.54,0.547,99.3,3,-0.089,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,1.826,1.874,103.0,6,,,-0.625,1.447,1.576,113.4,2,-0.634,1.447,-0.714,0.478,0.859,146.2,4,-0.716,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,7,CZE,64,JURIK M,Double Take-out,Clockwise,100,top,3,2,-0.122,-0.147,0.191,-129.6,1,-0.125,-0.14,-0.081,0.54,0.546,98.5,3,-0.089,0.54,-0.42,1.58,1.635,104.9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,1.826,1.873,102.9,6,-0.42,1.826,-1.332,0.501,1.423,159.4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,8,USA,84,RICHARDSON B,Double Take-out,Counter-clockwise,50,top,2,3,0.056,-0.071,0.091,-52.1,9,,,-0.42,1.58,1.635,104.9,7,-0.42,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045,0.71,0.711,93.6,10,,,-0.42,1.826,1.873,103.0,6,-0.42,1.826,-1.333,0.501,1.424,159.4,8,-1.332,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,9,CZE,66,CERNOVSKY M,Take-out,Counter-clockwise,50,top,2,2,0.062,-0.071,0.095,-48.8,9,0.056,-0.071,-0.42,1.58,1.635,104.9,7,-0.42,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,1.826,1.873,102.9,6,-0.42,1.826,-1.332,0.501,1.423,159.4,8,-1.333,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,10,USA,85,VIOLETTE L,Hit and Roll,Counter-clockwise,75,top,1,3,-0.42,1.58,1.635,104.9,7,-0.42,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,1.826,1.873,103.0,6,-0.42,1.826,-0.107,0.071,0.129,146.3,11,,,-1.333,0.501,1.424,159.4,8,-1.332,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,11,CZE,66,CERNOVSKY M,Take-out,Counter-clockwise,100,top,2,2,-0.012,0.242,0.242,92.8,12,,,-0.42,1.58,1.635,104.9,7,-0.42,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,1.826,1.873,102.9,6,-0.42,1.826,-1.332,0.501,1.423,159.4,8,-1.333,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,12,USA,85,VIOLETTE L,Hit and Roll,Counter-clockwise,100,top,1,3,-0.42,1.58,1.635,104.9,7,-0.42,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,1.826,1.873,103.0,6,-0.42,1.826,-1.333,0.501,1.424,159.4,8,-1.332,0.501,-0.454,0.169,0.484,159.5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,13,CZE,68,KLIMA L,Promotion Take-out,Clockwise,100,top,2,2,0.346,-0.21,0.404,-31.3,14,,,-1.179,1.643,2.022,125.7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.174,1.902,1.91,95.2,16,,,-1.331,0.509,1.425,159.1,8,-1.333,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,14,USA,86,CASPER D,Draw,Counter-clockwise,100,top,2,3,0.344,-0.21,0.403,-31.4,14,0.346,-0.21,-1.18,1.643,2.023,125.7,15,-1.179,1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.176,1.902,1.91,95.3,16,-0.174,1.902,-0.232,0.317,0.393,126.2,17,,,-1.333,0.509,1.427,159.1,8,-1.331,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,15,CZE,68,KLIMA L,Double Take-out,Clockwise,0,top,2,2,0.346,-0.21,0.404,-31.3,14,0.344,-0.21,-1.179,1.643,2.022,125.7,15,-1.18,1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.225,0.317,0.389,125.4,17,-0.232,0.317,-1.331,0.509,1.425,159.1,8,-1.333,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,6,16,USA,86,CASPER D,Take-out,Counter-clockwise,100,top,1,3,-1.18,1.643,2.023,125.7,15,-1.179,1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,-0.205,0.224,-66.5,18,,,-0.232,0.317,0.393,126.2,17,-0.225,0.317,-1.333,0.509,1.427,159.1,8,-1.331,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,1,USA,83,OLDENBURG A,Front,Counter-clockwise,100,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.071,1.447,1.448,92.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,2,CZE,62,KLIPA L,Draw,Counter-clockwise,75,bottom,1,1,0.004,0.045,0.045,84.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,1.447,1.448,92.7,1,-0.071,1.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,3,USA,83,OLDENBURG A,Draw,Counter-clockwise,75,bottom,1,2,0.001,0.054,0.054,88.8,2,0.004,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.911,0.914,85.5,3,,,-0.071,1.456,1.457,92.8,1,-0.067,1.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,4,CZE,62,KLIPA L,Take-out,Counter-clockwise,100,bottom,2,1,1.013,0.12,1.021,6.8,4,,,0.013,0.045,0.047,73.3,2,0.001,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058,1.447,1.448,92.3,1,-0.071,1.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,5,USA,84,RICHARDSON B,Draw,Counter-clockwise,0,bottom,2,2,1.013,0.12,1.021,6.8,4,1.013,0.12,0.01,0.045,0.046,77.3,2,0.013,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,1.605,1.605,89.3,5,,,-0.106,1.338,1.342,94.5,1,-0.058,1.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,6,CZE,64,JURIK M,Draw,Counter-clockwise,50,bottom,3,2,1.013,0.12,1.021,6.8,4,1.013,0.12,0.013,0.045,0.047,73.3,2,0.01,0.045,0.098,0.54,0.549,79.7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,1.605,1.605,89.2,5,0.021,1.605,-0.103,1.338,1.342,94.4,1,-0.106,1.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,7,USA,84,RICHARDSON B,Double Take-out,Counter-clockwise,100,bottom,2,2,1.321,0.121,1.327,5.2,7,,,0.001,0.045,0.045,88.6,2,0.013,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,1.598,1.598,89.6,5,0.022,1.605,-0.115,1.335,1.34,94.9,1,-0.103,1.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,8,CZE,64,JURIK M,Draw,Counter-clockwise,100,bottom,3,2,1.323,0.121,1.328,5.2,7,1.321,0.121,0.004,0.045,0.045,84.3,2,0.001,0.045,0.0,0.554,0.554,90.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,1.598,1.598,89.5,5,0.011,1.598,-0.112,1.335,1.339,94.8,1,-0.115,1.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,9,USA,85,VIOLETTE L,Clearing,Counter-clockwise,50,bottom,3,1,1.321,0.121,1.327,5.2,7,1.323,0.121,0.001,0.045,0.045,88.6,2,0.004,0.045,-0.004,0.554,0.554,90.5,8,0.0,0.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115,1.335,1.34,94.9,1,-0.112,1.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,10,CZE,66,CERNOVSKY M,Draw,Counter-clockwise,100,bottom,4,1,-0.754,-0.335,0.825,-156.1,9,,,1.314,0.121,1.319,5.2,7,1.321,0.121,-0.009,0.554,0.554,90.9,8,-0.004,0.554,-0.004,0.045,0.045,95.7,2,0.001,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,1.335,1.34,95.2,1,-0.115,1.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,11,USA,85,VIOLETTE L,Double Take-out,Clockwise,100,bottom,2,2,-0.763,-0.335,0.833,-156.3,9,-0.754,-0.335,1.312,0.121,1.318,5.2,7,1.314,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118,0.71,0.72,99.5,10,,,-0.451,1.353,1.426,108.4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,12,CZE,66,CERNOVSKY M,Take-out,Counter-clockwise,100,bottom,3,1,-0.763,-0.326,0.83,-156.9,9,-0.763,-0.335,1.305,0.129,1.311,5.7,7,1.312,0.121,-0.183,0.897,0.916,101.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.454,1.362,1.435,108.5,11,-0.451,1.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,13,USA,86,CASPER D,Hit and Roll,Clockwise,75,bottom,2,2,1.321,0.125,1.327,5.4,7,1.305,0.129,-0.174,0.893,0.91,101.0,12,-0.183,0.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121,-0.848,0.857,-81.9,13,,,-0.442,1.359,1.429,108.0,11,-0.454,1.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,14,CZE,68,KLIMA L,Take-out,Counter-clockwise,0,bottom,2,2,1.314,0.125,1.32,5.4,7,1.321,0.125,-0.174,0.893,0.91,101.0,12,-0.174,0.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,-0.848,0.856,-82.2,13,0.121,-0.848,-0.445,1.36,1.431,108.1,11,-0.442,1.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,15,USA,86,CASPER D,Take-out,Counter-clockwise,100,bottom,1,3,1.321,0.125,1.327,5.4,7,1.314,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121,-0.848,0.857,-81.9,13,0.116,-0.848,-0.161,1.031,1.044,98.8,14,,,-0.442,1.359,1.429,108.0,11,-0.445,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,7,16,CZE,68,KLIMA L,Draw,Counter-clockwise,100,bottom,2,3,0.009,-0.344,0.344,-88.5,15,,,1.314,0.125,1.32,5.4,7,1.321,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,-0.848,0.856,-82.2,13,0.121,-0.848,-0.161,1.031,1.044,98.9,14,-0.161,1.031,-0.445,1.36,1.431,108.1,11,-0.442,1.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,1,CZE,62,KLIPA L,Front,Counter-clockwise,100,top,1,0,-0.062,2.143,2.144,91.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,2,USA,83,OLDENBURG A,Front,Counter-clockwise,100,top,1,1,-0.069,2.143,2.144,91.8,1,-0.062,2.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.719,1.822,1.958,111.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,3,CZE,62,KLIPA L,Draw,Counter-clockwise,100,top,2,1,-0.062,2.143,2.144,91.7,1,-0.069,2.143,-0.058,0.545,0.548,96.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.713,1.822,1.956,111.4,2,-0.719,1.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,4,USA,83,OLDENBURG A,Draw,Counter-clockwise,100,top,2,2,-0.069,2.143,2.144,91.8,1,-0.062,2.143,-0.062,0.545,0.548,96.5,3,-0.058,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.719,1.822,1.958,111.5,2,-0.713,1.822,-0.698,0.536,0.88,142.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,5,CZE,64,JURIK M,Draw,Counter-clockwise,75,top,3,2,-0.016,-0.241,0.242,-93.8,5,,,-0.071,2.143,2.144,91.9,1,-0.069,2.143,-0.067,0.545,0.549,97.0,3,-0.062,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.722,1.822,1.959,111.6,2,-0.719,1.822,-0.701,0.536,0.882,142.6,4,-0.698,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,6,USA,84,RICHARDSON B,Double Take-out,Clockwise,100,top,2,3,-1.322,-0.371,1.373,-164.3,6,,,-0.009,-0.241,0.241,-92.1,5,-0.016,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023,2.317,2.317,90.6,7,,,-0.719,1.822,1.958,111.5,2,-0.722,1.822,-0.698,0.536,0.88,142.5,4,-0.701,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,7,CZE,64,JURIK M,Double Take-out,Clockwise,50,top,3,2,-1.321,-0.374,1.373,-164.2,6,-1.322,-0.371,-0.007,-0.244,0.244,-91.6,5,-0.009,-0.241,-0.745,2.018,2.151,110.3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356,-0.017,0.356,-2.8,9,,,-0.022,2.314,2.314,90.5,7,-0.023,2.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,8,USA,84,RICHARDSON B,Draw,Counter-clockwise,100,top,3,3,-1.323,-0.374,1.374,-164.2,6,-1.321,-0.374,-0.009,-0.244,0.244,-92.1,5,-0.007,-0.244,-0.746,2.018,2.151,110.3,8,-0.745,2.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352,-0.017,0.353,-2.8,9,0.356,-0.017,-0.023,2.314,2.314,90.6,7,-0.022,2.314,-0.737,0.373,0.826,153.2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,9,CZE,66,CERNOVSKY M,Promotion Take-out,Clockwise,0,top,2,3,-0.016,-0.244,0.244,-93.7,5,-0.009,-0.244,0.17,1.783,1.791,84.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347,-0.017,0.347,-2.8,9,0.352,-0.017,-0.031,2.314,2.314,90.8,7,-0.023,2.314,-0.744,0.373,0.832,153.4,10,-0.737,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,10,USA,85,VIOLETTE L,Raise,Clockwise,100,top,2,4,-0.062,-0.919,0.921,-93.9,12,,,0.17,1.774,1.782,84.5,11,0.17,1.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,-0.085,0.089,-72.4,13,,,0.352,-0.026,0.353,-4.3,9,0.347,-0.017,-0.023,2.305,2.305,90.6,7,-0.031,2.314,-0.737,0.364,0.822,153.7,10,-0.744,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,97,8,11,CZE,66,CERNOVSKY M,Draw,Clockwise,100,top,3,4,-0.067,-0.919,0.922,-94.2,12,-0.062,-0.919,0.165,0.062,0.177,20.7,14,,,0.17,1.774,1.782,84.5,11,0.17,1.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,-0.085,0.089,-72.6,13,0.027,-0.085,0.347,-0.026,0.348,-4.3,9,0.352,-0.026,-0.031,2.305,2.305,90.8,7,-0.023,2.305,-0.744,0.364,0.828,153.9,10,-0.737,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
