event_id,match_id,end_number,team1_code,team2_code,team1_score_before,team2_score_before,team1_score_this_end,team2_score_this_end,team1_score_after,team2_score_after,hammer_team_code,team1_time_left,team2_time_left
1,124,8,GBR,USA,6,4,X,X,6,4,,0:39,0:34
1,125,1,GBR,CAN,0,0,3,0,3,0,,18:57,18:36
1,125,2,GBR,CAN,3,0,0,1,3,1,,16:13,15:20
1,125,3,GBR,CAN,3,1,2,0,5,1,,13:23,11:32
1,125,4,GBR,CAN,5,1,0,1,5,2,,11:00,8:54
1,125,5,GBR,CAN,5,2,2,0,7,2,,8:08,6:39
1,125,6,GBR,CAN,7,2,0,1,7,3,,6:07,3:40
1,125,7,GBR,CAN,7,3,0,2,7,5,,3:45,2:04
1,125,8,GBR,CAN,7,5,X,X,7,5,,1:47,0:58
1,126,1,SUI,SWE,0,0,0,1,0,1,,20:37,19:49
1,126,2,SUI,SWE,0,1,1,0,1,1,,17:59,16:53
1,126,3,SUI,SWE,1,1,0,2,1,3,,14:56,14:50
1,126,4,SUI,SWE,1,3,4,0,5,3,,11:16,11:36
1,126,5,SUI,SWE,5,3,0,4,5,7,,8:57,9:19
1,126,6,SUI,SWE,5,7,2,0,7,7,,5:59,7:11
1,126,7,SUI,SWE,7,7,0,3,7,10,,2:41,3:19
1,126,8,SUI,SWE,7,10,0,3,7,13,,0:12,0:52
1,127,1,CZE,USA,0,0,0,1,0,1,,19:11,20:02
1,127,2,CZE,USA,0,1,0,3,0,4,,15:59,16:54
1,127,3,CZE,USA,0,4,0,1,0,5,,13:25,13:55
1,127,4,CZE,USA,0,5,1,0,1,5,,10:49,10:57
1,127,5,CZE,USA,1,5,0,1,1,6,,7:51,7:40
1,127,6,CZE,USA,1,6,0,2,1,8,,4:09,4:42
1,128,1,ITA,EST,0,0,3,0,3,0,,20:08,20:10
1,128,2,ITA,EST,3,0,1,0,4,0,,17:43,17:20
1,128,3,ITA,EST,4,0,0,1,4,1,,15:09,14:58
1,128,4,ITA,EST,4,1,0,1,4,2,,12:02,12:42
1,128,5,ITA,EST,4,2,2,0,6,2,,8:08,9:56
1,128,6,ITA,EST,6,2,0,1,6,3,,5:22,7:49
1,128,7,ITA,EST,6,3,0,1,6,4,,2:39,5:37
1,128,8,ITA,EST,6,4,1,0,7,4,,1:33,3:12
1,129,1,KOR,GBR,0,0,0,2,0,2,,20:08,20:44
1,129,2,KOR,GBR,0,2,0,1,0,3,,17:10,18:56
1,129,3,KOR,GBR,0,3,1,0,1,3,,14:39,17:06
1,129,4,KOR,GBR,1,3,0,2,1,5,,12:11,13:37
1,129,5,KOR,GBR,1,5,0,2,1,7,,9:01,10:47
1,129,6,KOR,GBR,1,7,0,1,1,8,,5:58,8:13
1,129,7,KOR,GBR,1,8,1,0,2,8,,2:22,4:58
1,130,1,SWE,NOR,0,0,0,1,0,1,,20:02,20:08
1,130,2,SWE,NOR,0,1,0,1,0,2,,17:44,17:44
1,130,3,SWE,NOR,0,2,0,3,0,5,,14:02,14:51
1,130,4,SWE,NOR,0,5,0,1,0,6,,12:07,11:30
1,130,5,SWE,NOR,0,6,0,2,0,8,,8:24,8:50
1,130,6,SWE,NOR,0,8,0,1,0,9,,7:02,6:29
1,131,1,SWE,GBR,0,0,0,1,0,1,,20:28,19:07
1,131,2,SWE,GBR,0,1,0,3,0,4,,16:57,15:50
1,131,3,SWE,GBR,0,4,2,0,2,4,,14:00,13:12
1,131,4,SWE,GBR,2,4,1,0,3,4,,10:30,9:52
1,131,5,SWE,GBR,3,4,0,2,3,6,,6:36,7:02
1,131,6,SWE,GBR,3,6,1,0,4,6,,4:14,5:35
1,131,7,SWE,GBR,4,6,0,1,4,7,,2:13,3:17
1,131,8,SWE,GBR,4,7,X,X,4,7,,0:44,1:11
1,132,1,ITA,SUI,0,0,3,0,3,0,,18:54,19:16
1,132,2,ITA,SUI,3,0,0,3,3,3,,16:57,16:51
1,132,3,ITA,SUI,3,3,0,1,3,4,,13:22,14:20
1,132,4,ITA,SUI,3,4,4,0,7,4,,10:25,11:33
1,132,5,ITA,SUI,7,4,3,0,10,4,,8:07,7:26
1,132,6,ITA,SUI,10,4,2,0,12,4,,6:21,4:41
1,133,1,USA,CAN,0,0,0,1,0,1,,17:53,18:32
1,133,2,USA,CAN,0,1,2,0,2,1,,14:27,15:09
1,133,3,USA,CAN,2,1,1,0,3,1,,11:49,12:29
1,133,4,USA,CAN,3,1,0,2,3,3,,8:26,7:44
1,133,5,USA,CAN,3,3,1,0,4,3,,6:05,6:04
1,133,6,USA,CAN,4,3,0,1,4,4,,3:40,4:34
1,133,7,USA,CAN,4,4,3,0,7,4,,1:40,2:14
1,133,8,USA,CAN,7,4,0,1,7,5,,0:42,1:02
1,134,1,CAN,ITA,0,0,5,0,5,0,,18:21,18:03
1,134,2,CAN,ITA,5,0,0,1,5,1,,15:29,14:44
1,134,3,CAN,ITA,5,1,1,0,6,1,,12:29,12:04
1,134,4,CAN,ITA,6,1,0,1,6,2,,10:05,8:55
1,134,5,CAN,ITA,6,2,1,0,7,2,,7:41,7:16
1,134,6,CAN,ITA,7,2,0,0,7,2,,5:17,4:55
1,135,1,SUI,KOR,0,0,1,0,1,0,,19:28,19:42
1,135,2,SUI,KOR,1,0,0,2,1,2,,17:19,16:33
1,135,3,SUI,KOR,1,2,4,0,5,2,,13:16,13:37
1,135,4,SUI,KOR,5,2,0,1,5,3,,11:12,10:55
1,135,5,SUI,KOR,5,3,1,0,6,3,,7:17,8:39
1,135,6,SUI,KOR,6,3,0,2,6,5,,4:48,6:07
1,135,7,SUI,KOR,6,5,2,0,8,5,,2:01,2:35
1,135,8,SUI,KOR,8,5,X,X,8,5,,0:26,1:01
1,136,1,EST,SWE,0,0,0,1,0,1,,19:44,17:57
1,136,2,EST,SWE,0,1,3,0,3,1,,17:05,15:45
1,136,3,EST,SWE,3,1,0,2,3,3,,14:26,12:49
1,136,4,EST,SWE,3,3,1,0,4,3,,11:31,10:38
1,136,5,EST,SWE,4,3,1,0,5,3,,9:05,7:52
1,136,6,EST,SWE,5,3,1,0,6,3,,6:26,5:20
1,136,7,EST,SWE,6,3,0,2,6,5,,4:13,2:53
1,136,8,EST,SWE,6,5,1,0,7,5,,1:56,0:50
1,137,1,CZE,GBR,0,0,1,0,1,0,,19:50,19:26
1,137,2,CZE,GBR,1,0,0,3,1,3,,17:18,16:51
1,137,3,CZE,GBR,1,3,1,0,2,3,,14:47,14:51
1,137,4,CZE,GBR,2,3,0,2,2,5,,10:27,11:01
1,137,5,CZE,GBR,2,5,3,0,5,5,,7:26,8:34
1,137,6,CZE,GBR,5,5,0,2,5,7,,5:04,5:47
1,137,7,CZE,GBR,5,7,0,1,5,8,,2:10,3:56
1,137,8,CZE,GBR,5,8,2,0,7,8,,0:03,2:18
1,138,1,USA,SUI,0,0,1,0,1,0,,19:20,19:41
1,138,2,USA,SUI,1,0,0,2,1,2,,16:16,16:55
1,138,3,USA,SUI,1,2,2,0,3,2,,12:52,13:43
1,138,4,USA,SUI,3,2,2,0,5,2,,9:59,9:54
1,138,5,USA,SUI,5,2,0,1,5,3,,7:40,8:10
1,138,6,USA,SUI,5,3,2,0,7,3,,5:35,6:02
1,138,7,USA,SUI,7,3,0,1,7,4,,2:21,2:38
1,138,8,USA,SUI,7,4,X,X,7,4,,0:54,1:05
1,139,1,NOR,CAN,0,0,0,1,0,1,,18:55,19:13
1,139,2,NOR,CAN,0,1,1,0,1,1,,16:00,16:43
1,139,3,NOR,CAN,1,1,0,2,1,3,,13:37,13:47
1,139,4,NOR,CAN,1,3,0,1,1,4,,10:56,11:41
1,139,5,NOR,CAN,1,4,1,0,2,4,,8:21,9:09
1,139,6,NOR,CAN,2,4,0,1,2,5,,5:52,6:15
1,139,7,NOR,CAN,2,5,1,0,3,5,,2:56,3:33
1,139,8,NOR,CAN,3,5,0,1,3,6,,0:20,0:56
1,140,1,GBR,EST,0,0,2,0,2,0,,19:10,19:59
1,140,2,GBR,EST,2,0,0,2,2,2,,17:39,17:52
1,140,3,GBR,EST,2,2,2,0,4,2,,14:12,14:44
1,140,4,GBR,EST,4,2,0,1,4,3,,11:50,11:41
1,140,5,GBR,EST,4,3,2,0,6,3,,9:09,9:22
1,140,6,GBR,EST,6,3,0,2,6,5,,6:39,6:21
1,140,7,GBR,EST,6,5,4,0,10,5,,3:31,3:29
1,141,1,CZE,SWE,0,0,0,1,0,1,,18:51,19:26
1,141,2,CZE,SWE,0,1,1,0,1,1,,15:41,17:00
1,141,3,CZE,SWE,1,1,0,1,1,2,,12:35,13:59
1,141,4,CZE,SWE,1,2,0,2,1,4,,9:12,11:26
1,141,5,CZE,SWE,1,4,1,0,2,4,,6:32,9:37
1,141,6,CZE,SWE,2,4,0,3,2,7,,4:21,5:59
1,141,7,CZE,SWE,2,7,2,0,4,7,,1:45,4:07
1,141,8,CZE,SWE,4,7,X,X,4,7,,0:15,3:01
1,142,1,NOR,USA,0,0,0,1,0,1,,19:18,18:23
1,142,2,NOR,USA,0,1,3,0,3,1,,16:55,15:01
1,142,3,NOR,USA,3,1,0,2,3,3,,14:23,12:02
1,142,4,NOR,USA,3,3,2,0,5,3,,10:39,9:03
1,142,5,NOR,USA,5,3,0,1,5,4,,8:01,6:30
1,142,6,NOR,USA,5,4,1,0,6,4,,5:16,4:01
1,142,7,NOR,USA,6,4,0,2,6,6,,2:38,1:41
1,142,8,NOR,USA,6,6,0,2,6,8,,1:11,0:25
1,143,1,KOR,ITA,0,0,1,0,1,0,,19:22,20:20
1,143,2,KOR,ITA,1,0,0,1,1,1,,17:06,17:17
1,143,3,KOR,ITA,1,1,0,2,1,3,,14:32,15:08
1,143,4,KOR,ITA,1,3,0,3,1,6,,11:31,12:07
1,143,5,KOR,ITA,1,6,1,0,2,6,,9:18,9:44
1,143,6,KOR,ITA,2,6,0,2,2,8,,6:42,6:30
1,143,7,KOR,ITA,2,8,2,0,4,8,,3:15,3:41
1,143,8,KOR,ITA,4,8,X,X,4,8,,1:34,1:42
1,144,1,SWE,KOR,0,0,0,1,0,1,,19:59,20:16
1,144,2,SWE,KOR,0,1,2,0,2,1,,17:12,17:41
1,144,3,SWE,KOR,2,1,0,2,2,3,,15:22,14:23
1,144,4,SWE,KOR,2,3,3,0,5,3,,12:05,11:38
1,144,5,SWE,KOR,5,3,4,0,9,3,,10:32,8:05
1,144,6,SWE,KOR,9,3,1,0,10,3,,8:47,4:48
1,145,1,GBR,NOR,0,0,0,1,0,1,,20:05,20:15
1,145,2,GBR,NOR,0,1,3,0,3,1,,17:54,17:40
1,145,3,GBR,NOR,3,1,0,2,3,3,,14:39,15:08
1,145,4,GBR,NOR,3,3,1,0,4,3,,12:25,11:56
1,145,5,GBR,NOR,4,3,0,1,4,4,,10:15,8:51
1,145,6,GBR,NOR,4,4,3,0,7,4,,7:39,5:50
1,145,7,GBR,NOR,7,4,0,2,7,6,,4:53,3:27
1,145,8,GBR,NOR,7,6,1,0,8,6,,3:01,1:01
1,146,1,CAN,CZE,0,0,1,0,1,0,,19:34,18:44
1,146,2,CAN,CZE,1,0,4,0,5,0,,17:30,15:05
1,146,3,CAN,CZE,5,0,0,3,5,3,,14:59,12:33
1,146,4,CAN,CZE,5,3,2,0,7,3,,12:35,10:09
1,146,5,CAN,CZE,7,3,0,1,7,4,,10:19,7:04
1,146,6,CAN,CZE,7,4,3,0,10,4,,7:46,4:30
1,146,7,CAN,CZE,10,4,0,1,10,5,,5:32,1:51
1,147,1,EST,SUI,0,0,0,1,0,1,,20:38,19:53
1,147,2,EST,SUI,0,1,1,0,1,1,,18:52,17:23
1,147,3,EST,SUI,1,1,0,2,1,3,,16:36,14:34
1,147,4,EST,SUI,1,3,0,1,1,4,,14:22,11:55
1,147,5,EST,SUI,1,4,0,1,1,5,,12:10,9:54
1,147,6,EST,SUI,1,5,2,0,3,5,,9:54,7:41
1,147,7,EST,SUI,3,5,0,2,3,7,,7:08,5:42
1,147,8,EST,SUI,3,7,4,0,7,7,,4:39,3:50
1,147,9,EST,SUI,7,7,0,2,7,9,,0:56,2:04
